Amazon COGS,Completed On,Disposition,LPN,Product,Product Category,Result of Repair,Scheduled Date,Shipped Date,Started On,LPN/Amazon COGS,Checks/Title,Checks/Failed by decision logic Automatically,Checks/Status,is_human_executed,Is_it_IOG_Es_IOG,Send_to_Problem_Solve_Enviar_a_Problem_Solve,Is_there_something_in_the_box_Hay_algo_en_la_caja,Send_to_Liquidation_Palletizer_Enviar_a_paletizado,Open_T_Rex_Abrir_T_Rex,Did_T_Rex_Open_Se_abri_T_Rex,Is_it_the_Expected_Item_Es_el_art_culo_esperado,Is_it_Fraud_Es_fraude,Complete_T_Rex_Liquidation_Completa_el_proceso_de_,Is_the_Item_Factory_Sealed_El_art_culo_est_sellado,Complete_T_Rex_Sellable_Completar_T_Rex_Sellable,Does_the_item_need_to_be_Destroyed_El_art_culo_nec,Does_the_item_have_scratches_or_dents_larger_that_,Does_the_item_work_El_art_culo_funciona,Is_the_item_Repairable_El_art_culo_es_reparable,Send_to_Level_3_Enviar_a_Nivel_3,Does_it_need_Parts_Necesita_partes,Do_you_have_parts_Tienes_las_partes,Does_it_need_Sanitization_Necesita_sanitizaci_n,Add_the_Parts_A_ade_las_partes,Place_on_Level_2_Pallet_Colocar_en_pallet_de_Nivel,DONE,Palletize_the_item_Paletizar_el_art_culo,Are_you_using_the_Original_Box_Est_usando_la_caja_,Did_you_add_a_Manual_A_adiste_el_manual,Place_the_item_in_a_New_Box_Coloque_el_art_culo_en,Open_Trex_Abrir_Trex,Did_it_fix_the_item_Se_repar_el_art_culo,Does_it_need_Sanization_Necesita_sanitizaci_n,Palletize_the_item_Coloca_el_art_culo_en_el_pallet,Is_the_item_factory_Sealed_El_art_culo_est_sellado,Is_it_the_expected_item_Es_el_art_culo_esperado,Is_it_Fraud_Es_Fraude,Did_you_do_a_Factory_Reset_Hiciste_un_restablecimi,Does_it_need_parts_Necesita_partes,Did_you_use_Harvested_Parts_Has_usado_Harvested_Pa,Were_you_able_fix_the_item_Repar_el_art_culo,Are_you_using_Harvested_Parts_Est_usando_Harvested,Does_it_need_a_manual_Necesita_manual,Will_you_be_using_ONLY_Harvested_Parts_Utilizar_s_,Does_it_Need_a_Manual_Necesita_un_manual,Does_it_need_a_Manual_Necesita_manual,Does_it_Need_a_Manual_Necesita_manual,Does_the_item_have_scratches_or_dents_larger_than_,is_liquidated,cogs_bin,processing_days
1224.49,2025-09-10 10:51:20,Sellable,LPNNC52NQBY8V,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-09-04 12:51:51,2025-09-17 14:00:49,2025-08-12 14:30:55,1224.49,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Passed,Passed,Failed,Failed,,,,,,,,0,$1K-$1.5K,28.0
1213.1,2025-09-09 14:06:26,Liquidate,LPNNE5S2ZJKCZ,[B0D6BRQCZK] Beatbot AA-01,All / Amazon Products / 52020 Cleaning Tools,Liquidate - Functional Issues - NRF,2025-09-09 08:13:57,2025-09-12 16:03:38,2025-09-09 08:13:57,1213.1,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,1,$1K-$1.5K,0.0
1224.49,2025-09-05 07:35:56,Sellable,LPNNE5CXHHZ1S,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-09-04 08:44:29,2025-09-11 07:57:51,2025-09-04 08:44:29,1224.49,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Passed,Passed,Failed,Failed,,,,,,,,0,$1K-$1.5K,0.0
1224.49,2025-09-05 08:35:34,Sellable,LPNNA5QWCVLSK,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-09-04 09:13:40,2025-09-11 07:57:51,2025-09-04 09:13:40,1224.49,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Passed,Passed,Failed,Failed,,,,,,,,0,$1K-$1.5K,0.0
1224.49,2025-09-10 17:00:54,Sellable,LPNNA58V8TZ2L,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-09-04 09:18:58,2025-09-19 08:09:56,2025-09-04 09:18:58,1224.49,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Passed,Passed,Failed,Failed,,,,,,,,0,$1K-$1.5K,6.0
1224.49,2025-09-08 16:37:50,Sellable,LPNNE55SJJ2J5,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-09-04 09:27:58,2025-09-16 15:09:31,2025-09-04 09:27:58,1224.49,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Passed,Passed,Failed,Failed,,,,,,,,0,$1K-$1.5K,4.0
1199.0,2025-09-10 10:56:41,Liquidate,LPNNC57DSHR1B,[B0CG2LDHL7] Jura 15518,All / Amazon Products / 4602 Espresso Machines,Liquidate - Cosmetic - NRC,2025-09-08 09:18:51,2025-09-12 16:03:38,2025-08-04 10:42:28,1199.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,1,$1K-$1.5K,37.0
1065.99,2025-09-11 20:06:01,Liquidate,LPNPMEH5166870,[B0DPLH5DFH] NETGEAR RBE873-100APS,All / Amazon Products / 0911 Routers,Liquidate - Functional Issues - NRF,2025-08-23 10:04:50,2025-09-15 16:50:48,2025-09-11 20:04:53,1065.99,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,,,,,,,,,,,,,,1,$1K-$1.5K,0.0
1523.0,2025-10-14 16:09:02,Sellable,LPNPMDX8528984,[B0DZFVBQLK] MSI Katana15B14016,All / Amazon Products / 0201 Laptops,Sellable - Repaired - RPR,2025-08-23 10:04:50,2025-10-15 10:31:27,2025-10-14 13:55:56,1523.0,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,Passed,,,Failed,Passed,Failed,Failed,Passed,,,Failed,,Passed,,,Passed,,Passed,Passed,,,,,,Failed,,,,,,,,,,,,,,0,$1.5K-$2K,0.0
1224.49,2025-09-04 16:35:13,Sellable,LPNNA55YQV3R1,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-09-04 09:31:45,2025-09-11 07:57:51,2025-09-04 09:31:45,1224.49,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Passed,Passed,Failed,Failed,,,,,,,,0,$1K-$1.5K,0.0
1579.99,2025-09-08 07:23:56,Liquidate,LPNPMCE7132179,[B0DRY1KR8Z] ECOVACS GOAT A2500 RTK,All / Amazon Products / 46215 Lawn Mowers,Liquidate - Functional Issues - NRF,2025-09-05 13:41:36,2025-09-11 14:19:41,2025-07-29 13:03:07,1579.99,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,1,$1.5K-$2K,40.0
1579.99,2025-09-11 13:04:29,Liquidate,LPNPMCE7132189,[B0DRY1KR8Z] ECOVACS GOAT A2500 RTK,All / Amazon Products / 46215 Lawn Mowers,Liquidate - Functional Issues - NRF,2025-09-11 12:02:48,2025-09-15 14:21:39,2025-07-29 12:52:50,1579.99,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,1,$1.5K-$2K,44.0
1579.99,2025-10-28 14:23:16,Liquidate,LPNPMCE7132426,[B0DRY1KR8Z] ECOVACS GOAT A2500 RTK,All / Amazon Products / 46215 Lawn Mowers,Liquidate - Functional Issues - NRF,2025-09-11 13:09:16,2025-10-31 11:28:35,2025-07-29 12:55:14,1579.99,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Passed,Passed,,,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,,Passed,,,,,,,,,Passed,Failed,Failed,Failed,Failed,,,,,,,,,1,$1.5K-$2K,91.0
1039.2,2025-09-09 16:53:39,Sellable,LPNPMDX4142232,[B0BKT9XK4H] inMusic Brands Inc. SCLIVE4,All / Amazon Products / 5100 DJ Equipment,Sellable - Repaired - RPR,2025-09-04 12:50:25,2025-09-17 11:46:26,2025-09-04 12:50:25,1039.2,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1K-$1.5K,5.0
1066.49,2025-09-05 11:02:18,Sellable,LPNNA5PTPSMS7,[B0DR8NJMCJ] ECOVACS DEEBOT X8 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-09-04 09:48:06,2025-09-11 14:23:23,2025-09-04 09:48:06,1066.49,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Passed,Passed,Failed,Failed,,,,,,,,0,$1K-$1.5K,1.0
1224.49,2025-09-24 12:45:37,Liquidate,LPNNE58TWFPVY,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Liquidate - Functional Issues - NRF,2025-09-23 14:31:35,2025-09-26 14:42:18,2025-09-23 14:31:35,1224.49,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Passed,Passed,,,Passed,Failed,Failed,Failed,Failed,Failed,Passed,Passed,Failed,Failed,Failed,Failed,Failed,,Passed,,,,,,Failed,,,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,1,$1K-$1.5K,0.0
1224.49,2025-11-07 07:11:41,Sellable,LPNNC5RMFXH2X,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-09-08 10:08:13,2025-11-10 08:33:13,2025-07-24 08:41:43,1224.49,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Passed,Passed,,,Failed,Failed,Passed,Failed,Failed,Passed,Failed,Failed,Passed,Passed,Failed,Passed,Passed,Passed,Passed,Passed,Failed,,,,Passed,,,Passed,Failed,Failed,Failed,Failed,,,,,,,,,0,$1K-$1.5K,105.0
1263.5,2025-09-08 08:59:49,Sellable,LPNNA597VVX41,[B0CWYJH3MQ] Bosch TPU60309,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-09-04 14:45:19,2025-09-22 08:40:51,2025-07-23 07:49:04,1263.5,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Passed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1K-$1.5K,47.0
1301.0,2025-10-15 11:47:22,Liquidate,LPNPMEF9060861,[B0CT4BHS2M] KATANA15132000,All / Amazon Products / 0209 Gaming Laptops,Liquidate - Advanced Fraud - Fake - Not Authentic - NRD,2025-08-23 10:04:50,2025-10-16 12:53:33,2025-10-14 13:46:44,1301.0,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,Failed,Passed,Passed,,,,,,,,,,,,,,Passed,,,,,,,,,,,,,,,,,,,,,,1,$1K-$1.5K,0.0
1470.0,2025-10-07 10:45:34,Liquidate,LPNPMDX3442904,[B08DXMTQ1N] Yamaha RX-A6ABL,"All / Amazon Products / 4210 Audio Receivers, Amplifiers, and Preamplifiers",Liquidate - Cosmetic - NRC,2025-10-03 14:29:29,2025-10-09 15:43:03,2025-10-03 14:29:30,1470.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,Failed,,Failed,Passed,,,,,,,,,,Passed,,,,,,,,,Passed,,,,,,,,,,,,,1,$1K-$1.5K,3.0
1783.99,2025-09-09 17:07:39,Sellable,LPNNA52SK64BB,[B098W54HXG] Spektrum SPMR20110,All / Amazon Products / 9540 Radio Control Vehicles Ground,Sellable - Repaired - RPR,2025-09-04 13:25:18,2025-09-17 11:46:26,2025-09-04 13:25:18,1783.99,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Passed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1.5K-$2K,5.0
1689.0,2025-09-29 13:08:24,Sellable,LPNPMDT2301532,[B0CWJ34129] Bosch TQU60307,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-09-29 10:34:29,2025-09-30 10:51:52,2025-07-21 14:20:28,1689.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,Failed,Passed,,,Passed,Passed,Passed,,,Passed,Passed,Failed,Passed,Passed,,,,,Failed,Passed,,Failed,,Failed,,,,,,,,,0,$1.5K-$2K,69.0
1169.96,2025-11-11 14:41:15,Sellable,LPNPMEW7070862,[B0CK524RJP] Breville BES881BTR1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-11-11 11:53:30,,2025-11-11 11:53:30,1169.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Passed,,,,,,,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1045.18,2025-11-10 16:12:33,Sellable,LPNPMEH8844101,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-11-10 13:14:08,2025-11-11 10:32:12,2025-11-10 13:14:08,1045.18,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Failed,Passed,Passed,,,,,,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1045.18,2025-11-10 12:02:59,Sellable,LPNPMEW8585581,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-11-10 10:20:48,2025-11-11 10:32:12,2025-11-10 10:20:49,1045.18,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Passed,,,,,,,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1621.36,2025-11-07 10:11:23,Sellable,LPNPMEW6515683,[B00J19PT2K] Breville BES980XL,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-11-06 15:59:52,2025-11-10 11:37:41,2025-11-06 15:59:52,1621.36,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Failed,Passed,Passed,,,,,,Passed,,Failed,,,,,,,,,,Failed,0,$1.5K-$2K,0.0
1621.36,2025-11-10 10:31:13,Sellable,LPNPMEB1602962,[B00J19PT2K] Breville BES980XL,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-11-07 16:15:56,2025-11-11 10:32:12,2025-11-07 16:15:56,1621.36,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Failed,Passed,Passed,,,,,,Passed,,Failed,,,,,,,,,,Failed,0,$1.5K-$2K,2.0
1045.18,2025-11-06 17:58:03,Sellable,LPNPMEW8828555,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-11-06 15:48:50,2025-11-07 10:51:01,2025-11-06 15:48:50,1045.18,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Passed,,,,,,,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1169.96,2025-11-06 16:03:57,Sellable,LPNPMEL5752430,[B0CK524RJP] Breville BES881BTR1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-11-06 13:48:59,2025-11-07 10:49:57,2025-11-06 13:49:00,1169.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Failed,Passed,Passed,,,,,,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1067.0,2025-11-05 17:05:54,Sellable,LPNPMAY4334202,[B0D7NNK43H] ASUS PG32UCDP,All / Amazon Products / 0510 LCD Monitors,Sellable - Repaired - RPR,2025-11-05 14:15:33,2025-11-06 10:35:58,2025-11-05 14:15:33,1067.0,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,Passed,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,,Failed,Passed,Passed,,,,,,,,,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1024.5,2025-11-05 16:37:17,Sellable,LPNPMER5307323,[B0DM6SHQTN] ASUS PG27UCDM,All / Amazon Products / 0510 LCD Monitors,Sellable - Repaired - RPR,2025-11-05 13:50:23,2025-11-06 10:34:26,2025-11-05 13:50:24,1024.5,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,Passed,,,Failed,Passed,Failed,,Passed,,,Passed,Passed,Failed,Passed,,Passed,,Failed,Passed,Passed,,,,,,,,,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1045.18,2025-11-06 11:34:10,Sellable,LPNPMEP8074515,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-11-05 16:43:17,2025-11-07 10:49:57,2025-11-05 16:43:17,1045.18,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Failed,Passed,Passed,,,,,,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1171.11,2025-11-04 12:44:22,Sellable,LPNO311590745,[B0D94PRWV6] Yamaha PSRSX720,All / Amazon Products / 2200 Portable Keyboards,Sellable - Repaired - RPR,2025-11-04 11:11:33,2025-11-05 10:31:10,2025-11-04 11:11:33,1171.11,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Failed,Passed,Passed,,,,,,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
2755.0,2025-11-05 17:52:02,Liquidate,LPNPM310826353,[B0CQPPBJQD] Denon AVRX6800HBKE3,"All / Amazon Products / 4210 Audio Receivers, Amplifiers, and Preamplifiers",Liquidate - Functional Issues - NRF,2025-11-05 12:31:42,2025-11-07 13:20:59,2025-11-05 12:31:42,2755.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,Failed,,Failed,,Failed,Passed,Passed,,,,,,,Passed,,,,,,,,,Passed,,Failed,,,Failed,,,,,,,Failed,1,$2.5K-$3K,0.0
1134.0,2025-11-05 17:37:29,Sellable,LPNPM310826005,[B0BBYSLL3V] Denon AVRX3800H,"All / Amazon Products / 4210 Audio Receivers, Amplifiers, and Preamplifiers",Sellable - Repaired - RPR,2025-11-05 12:11:31,2025-11-06 10:35:58,2025-11-05 12:11:31,1134.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Passed,,,,,,,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1134.0,2025-11-05 17:33:46,Sellable,LPNPMEP8074503,[B0BBYSLL3V] Denon AVRX3800H,"All / Amazon Products / 4210 Audio Receivers, Amplifiers, and Preamplifiers",Sellable - Repaired - RPR,2025-11-05 13:04:50,2025-11-06 10:35:58,2025-11-05 13:04:50,1134.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Passed,,,,,,,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1045.18,2025-11-06 10:33:44,Sellable,LPNPMEW0507149,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-11-04 17:18:54,2025-11-07 10:49:57,2025-11-04 17:18:54,1045.18,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Passed,,,,,,,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,1.0
1045.18,2025-11-03 14:32:14,Sellable,LPNPMEV4022413,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-11-03 10:33:38,2025-11-04 10:40:18,2025-11-03 10:33:38,1045.18,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Passed,,,,,,,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1342.21,2025-11-03 12:40:29,Sellable,LPNPMEL5668023,[B0FQJXMMMT] inMusic Brands Inc. MPCLIVE3,All / Amazon Products / 4300 Computer Music,Sellable - Repaired - RPR,2025-11-03 10:13:02,2025-11-04 10:40:18,2025-11-03 10:13:02,1342.21,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Passed,Passed,Passed,Passed,,Passed,Passed,Passed,Passed,,,,,,,Passed,,Failed,,Failed,,,,,,,,Failed,0,$1K-$1.5K,0.0
1045.18,2025-11-04 11:36:21,Sellable,LPNPMEV1922919,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-11-03 17:54:55,2025-11-05 10:31:10,2025-11-03 17:54:55,1045.18,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Failed,,Passed,,,Passed,Passed,Passed,Passed,,,,,,,Passed,,Failed,,,,,,,,,,Failed,0,$1K-$1.5K,0.0
1045.18,2025-10-31 17:30:04,Sellable,LPNPMEP8180646,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-10-31 15:46:57,2025-11-03 10:45:59,2025-10-31 15:46:57,1045.18,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Passed,Passed,Passed,Passed,,Passed,Passed,Failed,Passed,Passed,,,,,,Passed,,Failed,,Failed,,,,,,,,Failed,0,$1K-$1.5K,0.0
1806.0,2025-11-03 11:59:12,Sellable,LPNPMEP1110000,[B0BHX2K5XL] Denon AVRX4800H,"All / Amazon Products / 4210 Audio Receivers, Amplifiers, and Preamplifiers",Sellable - Repaired - RPR,2025-11-03 10:36:21,2025-11-04 10:40:18,2025-11-03 10:36:21,1806.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,,Passed,,,Passed,Passed,Failed,Passed,,Passed,Passed,Failed,Passed,Passed,,,,,,Passed,,Failed,,Failed,,,,,,,,Failed,0,$1.5K-$2K,0.0
